-31.244823, -44.449879, -2.036892, 0.000000
-31.245919, -44.452544, -2.035128, 0.000000
-31.243009, -44.448645, -2.034214, 0.000000
-31.248047, -44.451168, -2.031162, 0.000000
-31.245022, -44.444558, -2.034991, 0.000000
-31.243050, -44.444127, -2.034361, 0.000000
-31.241884, -44.445253, -2.035833, 0.000000
-31.242695, -44.445243, -2.028945, 0.000000
-31.245002, -44.445694, -2.029832, 0.000000
-31.241156, -44.446087, -2.031669, 0.000000
-31.240073, -44.449121, -2.037199, 0.000000
-31.241270, -44.453185, -2.036966, 0.000000
-31.246065, -44.460656, -2.032296, 0.000000
-31.251360, -44.465714, -2.030735, 0.000000
-31.256157, -44.471003, -2.024507, 0.000000
-31.265489, -44.476427, -2.022589, 0.000000
-31.265723, -44.482820, -2.023666, 0.000000
-31.267844, -44.490457, -2.021803, 0.000000
-31.270389, -44.499548, -2.020856, 0.000000
-31.272624, -44.507836, -2.016297, 0.000000
-31.282284, -44.523114, -2.015786, 0.000000
-31.293527, -44.538425, -2.007070, 0.000000
-31.309967, -44.556989, -2.001585, 0.000000
-31.322647, -44.578568, -1.995391, 0.000000
-31.335247, -44.600529, -1.981660, 0.000000
-31.347067, -44.625167, -1.984353, 0.000000
-31.363484, -44.650654, -1.972808, 0.000000
-31.391786, -44.695065, -2.011674, 0.000000
-31.411670, -44.737691, -1.996033, 0.000000
-31.434588, -44.780319, -1.974577, 0.000000
-31.456516, -44.817361, -1.976789, 0.000000
-31.476998, -44.848684, -1.958390, 0.000000
-31.502232, -44.899233, -1.990612, 0.000000
-31.521979, -44.949253, -1.971215, 0.000000
-31.536195, -44.984699, -1.955043, 0.000000
-31.552134, -45.019226, -1.942244, 0.000000
-31.564815, -45.054231, -1.927525, 0.000000
-31.570778, -45.093064, -1.904827, 0.000000
-31.578832, -45.130236, -1.893966, 0.000000
-31.590454, -45.161126, -1.878978, 0.000000
-31.596307, -45.201115, -1.846829, 0.000000
-31.605410, -45.234505, -1.832367, 0.000000
-31.608843, -45.281647, -1.804331, 0.000000
-31.615221, -45.317185, -1.791469, 0.000000
-31.620135, -45.347294, -1.788432, 0.000000
-31.620802, -45.382052, -1.763184, 0.000000
-31.625958, -45.415930, -1.751744, 0.000000
-31.624135, -45.451191, -1.711951, 0.000000
-31.629458, -45.486004, -1.701512, 0.000000
-31.635836, -45.518904, -1.689759, 0.000000
-31.632890, -45.556584, -1.657820, 0.000000
-31.635092, -45.588741, -1.644719, 0.000000
-31.626658, -45.627695, -1.618137, 0.000000
-31.625989, -45.661271, -1.607786, 0.000000
-31.626722, -45.691261, -1.598446, 0.000000
-31.622588, -45.738758, -1.583833, 0.000000
-31.625126, -45.791441, -1.564705, 0.000000
-31.619908, -45.838977, -1.529565, 0.000000
-31.619385, -45.898168, -1.501320, 0.000000
-31.622662, -45.944252, -1.480884, 0.000000
-31.605528, -45.982155, -1.425659, 0.000000
-31.593375, -46.015919, -1.407225, 0.000000
-31.570202, -46.065543, -1.374586, 0.000000
-31.555054, -46.111991, -1.352184, 0.000000
-31.543429, -46.146516, -1.338294, 0.000000
-31.516907, -46.184950, -1.294392, 0.000000
-31.498767, -46.210453, -1.284681, 0.000000
-31.468211, -46.242629, -1.258384, 0.000000
-31.446116, -46.271469, -1.247384, 0.000000
-31.431867, -46.286910, -1.243125, 0.000000
-31.399742, -46.330845, -1.170840, 0.000000
-31.371268, -46.362258, -1.160295, 0.000000
-31.338207, -46.396215, -1.124465, 0.000000
-31.312351, -46.430308, -1.107442, 0.000000
-31.291585, -46.460071, -1.094727, 0.000000
-31.264600, -46.498943, -1.041963, 0.000000
-31.240704, -46.534370, -1.027434, 0.000000
-31.208319, -46.564944, -0.997864, 0.000000
-31.180760, -46.595505, -0.985265, 0.000000
-31.154904, -46.621730, -0.975111, 0.000000
